Partition,Algorithm,User,TestTime,NAttempted,NGood,Coverage,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
2,ii,83553,0.214,5,5,1.0,0.979439723530366,15.211763525616098,0.1386498443326706,0.2,5,0.2
1,lucene-log,11337,0.231,5,5,1.0,1.0,16.596551844328435,0.06970671237315733,0.05,20,0.05
1,lucene-svd-log,101004,0.213,5,5,1.0,0.9873308865091233,14.381213565291738,0.14694011091569084,0.09109311740890688,13,0.07692307692307693
2,ii,83697,0.186,5,5,1.0,0.9863660239512111,13.350410409469312,0.18044224626372238,0.12698412698412698,7,0.14285714285714285
2,lucene-svd-log,121303,0.367,5,5,1.0,0.9781977564587668,8.811606311644852,0.0,0.0,,0.0
1,lucene-log,11571,0.189,5,5,1.0,0.9925833709020172,13.40015721397125,0.0,0.0,,0.0
2,ii-svd-log,63551,0.5640000000000001,5,5,1.0,1.0,16.346551844328435,0.407833207281554,0.625,1,1.0
2,ii,86309,0.112,5,5,1.0,0.9932260328371724,14.680960369793672,0.0,0.0,,0.0
1,lucene-svd-log,102386,0.17400000000000002,5,5,1.0,0.9516049689377686,15.068974264901726,0.0,0.0,,0.0
2,lucene-svd-log,121403,0.14300000000000002,5,5,1.0,0.9692583724225415,13.700537007218344,0.0,0.0,,0.0
2,ii,86783,0.256,5,5,1.0,1.0,14.7464252465794,0.0,0.0,,0.0
1,lucene-svd-log,103667,0.33,5,5,1.0,0.9609972450710016,12.319607253646886,0.0,0.0,,0.0
2,ii,86784,0.168,5,5,1.0,0.9807414893378015,14.4964252465794,0.0,0.0,,0.0
2,lucene-svd-log,123707,0.387,5,5,1.0,1.0,13.135072130432615,0.08229514135707124,0.07692307692307693,13,0.07692307692307693
1,lucene-svd-log,104732,0.129,5,5,1.0,0.9485444223053029,15.742566681438523,0.15272569482767243,0.11142857142857143,7,0.14285714285714285
2,ii,87075,0.20600000000000002,5,5,1.0,0.9692583724225415,13.700537007218344,0.0,0.0,,0.0
2,ii-log,50898,0.995,5,5,1.0,0.9948795341663074,12.719480655897856,0.0,0.0,,0.0
2,lucene-svd-log,124454,0.17,5,5,1.0,1.0,15.465622090756977,0.0,0.0,,0.0
1,lucene-log,12271,0.709,5,5,1.0,0.9852010578221643,12.284945532683583,0.0,0.0,,0.0
2,ii-svd-log,64655,0.843,5,5,1.0,1.0,12.684818934934553,0.0,0.0,,0.0
2,lucene-svd-log,124823,0.194,5,5,1.0,0.9931137525358448,14.9964252465794,0.3150630334431147,0.30952380952380953,3,0.3333333333333333
2,ii,89527,0.273,5,5,1.0,0.9263482227860013,13.06189012336513,0.0,0.0,,0.0
1,lucene-svd-log,104887,0.514,5,5,1.0,0.9971864589309012,12.284945532683583,0.1024269265377251,0.1111111111111111,9,0.1111111111111111
2,ii-log,51539,0.38,5,5,1.0,0.9757929980005415,14.877355000150859,0.33126441499996184,0.3214285714285714,2,0.5
1,lucene-log,12569,0.397,5,5,1.0,0.9975417934686479,14.065748688506009,0.14410219680635256,0.06926406926406926,21,0.047619047619047616
2,ii,89721,0.259,5,5,1.0,0.9238099328966798,12.965622090756977,0.20229390163715769,0.3333333333333333,3,0.3333333333333333
2,ii-svd-log,64986,0.379,5,5,1.0,0.9942265831415475,17.242566681438525,0.06670769338849727,0.05,20,0.05
1,lucene-log,12721,0.122,5,5,1.0,0.990218225774535,13.254142376861159,0.0,0.0,,0.0
1,lucene-svd-log,106512,0.375,5,5,1.0,0.9849780155291599,15.15015721397125,0.6176365707213827,1.0,1,1.0
1,lucene-log,14492,0.21,5,5,1.0,0.9599020990690973,11.969480655897856,0.24058740558541628,1.0,1,1.0
2,ii,93266,0.251,5,5,1.0,1.0,12.534945532683583,0.0,0.0,,0.0
2,lucene-svd-log,124998,0.624,5,5,1.0,0.9304556940186521,12.765368895258913,0.36444528225276185,1.0,1,1.0
2,ii-log,52437,0.516,5,5,1.0,0.9545784922590074,10.508000942002038,0.0,0.0,,0.0
1,lucene-svd-log,107672,0.228,5,5,1.0,0.9328100260033241,15.808031558224252,0.0,0.0,,0.0
2,ii,93619,0.265,5,5,1.0,0.988711067326514,16.162016721114163,0.0,0.0,,0.0
2,lucene-svd-log,125288,0.251,5,5,1.0,0.9641681920929317,15.215622090756977,0.10561165210574756,0.125,8,0.125
2,ii-svd-log,65155,0.663,5,5,1.0,0.9640624861890021,13.83469233718552,0.3135798818011932,0.5,2,0.5
2,ii,94883,0.28200000000000003,5,5,1.0,0.9632010666502748,12.281086967542706,0.0,0.0,,0.0
1,lucene-log,16126,0.654,5,5,1.0,0.9950722510209266,13.219480655897856,0.0,0.0,,0.0
2,ii-svd-log,65536,0.28800000000000003,5,5,1.0,0.9469460806793344,15.242566681438523,0.0,0.0,,0.0
2,ii,95552,0.298,5,5,1.0,1.0,15.81189012336513,0.0,0.0,,0.0
2,ii-log,53113,0.906,5,5,1.0,0.9747633828529599,12.184818934934553,0.1766563200292812,0.3333333333333333,3,0.3333333333333333
2,ii,96864,0.224,5,5,1.0,1.0,13.350410409469312,0.0,0.0,,0.0
1,lucene-svd-log,108195,0.893,5,5,1.0,0.9974791995977742,13.715622090756977,0.25120354095613273,0.225,4,0.25
2,lucene-svd-log,127138,0.858,5,5,1.0,0.969436952814986,12.703762583614063,0.1180845136753763,0.16666666666666666,6,0.16666666666666666
2,ii-svd-log,68037,0.47800000000000004,5,5,1.0,0.9975296481987828,13.9964252465794,0.08240696589980936,0.09090909090909091,11,0.09090909090909091
1,lucene-log,16581,0.633,5,5,1.0,0.913595459159982,10.573465818787767,0.06595820421486474,0.041666666666666664,24,0.041666666666666664
2,lucene-svd-log,128079,0.117,5,5,1.0,0.9627414369363226,12.919733851395918,0.06675639746321554,0.06666666666666667,15,0.06666666666666667
2,ii,97163,0.384,5,5,1.0,1.0,13.969480655897856,0.0,0.0,,0.0
2,lucene-svd-log,128287,0.161,5,5,1.0,0.9884055937926558,15.73134016304077,0.0,0.0,,0.0
2,ii-log,53859,0.545,5,5,1.0,0.988560369468338,15.946678442077467,0.0,0.0,,0.0
1,lucene-log,16883,0.313,5,5,1.0,1.0,14.600410409469312,0.20324486106038314,0.1534090909090909,8,0.125
2,ii,98644,0.20600000000000002,5,5,1.0,0.9304906880485484,15.242566681438523,0.3491461348030191,0.3055555555555556,2,0.5
1,lucene-log,17194,0.116,5,5,1.0,0.9748510387755108,14.330833772044642,0.0870573723545383,0.06666666666666667,15,0.06666666666666667
1,lucene-svd-log,108285,0.6960000000000001,5,5,1.0,0.9110748528859368,10.284945532683583,0.1526030762306847,0.2,5,0.2
2,ii,98781,0.375,5,5,1.0,0.988227325953145,13.90015721397125,0.0,0.0,,0.0
1,lucene-svd-log,111416,0.251,5,5,1.0,0.8336813727939132,11.992566681438523,0.0,0.0,,0.0
2,ii-log,54989,0.626,5,5,1.0,0.960292835937235,12.107494551005908,0.7534822256554968,1.0,1,1.0
2,lucene-svd-log,129008,0.753,5,5,1.0,0.98285508189165,12.565748688506009,0.0,0.0,,0.0
1,lucene-log,17630,0.543,5,5,1.0,1.0,13.465622090756977,0.07802076525450109,0.07142857142857142,14,0.07142857142857142
1,lucene-svd-log,112217,0.261,5,5,1.0,0.9724148143495966,14.65015721397125,0.4748950029490221,0.8333333333333333,1,1.0
2,ii,101379,0.334,5,5,1.0,0.8655889455280993,8.719480655897854,0.0,0.0,,0.0
2,ii-svd-log,68558,1.231,5,5,1.0,0.9939321470487235,10.723339221038733,0.2780660370508482,1.0,1,1.0
2,ii,102549,0.134,5,5,1.0,0.9679495611412566,15.100410409469312,0.15089119662514386,0.09722222222222221,12,0.08333333333333333
1,lucene-svd-log,114078,0.20700000000000002,5,5,1.0,1.0,13.600410409469312,0.06501707604458377,0.043478260869565216,23,0.043478260869565216
1,lucene-svd-log,114335,0.137,5,5,1.0,0.9572399961059218,14.90015721397125,0.0,0.0,,0.0
2,ii-log,55679,0.47500000000000003,5,5,1.0,0.9801483343057088,14.830833772044642,0.07001025433807942,0.05263157894736842,19,0.05263157894736842
2,ii-svd-log,68905,0.28800000000000003,5,5,1.0,0.9331229540605027,13.796172051081339,0.3905138872739078,0.5434782608695652,1,1.0
1,lucene-log,18127,0.526,5,5,1.0,0.8914554915796149,13.742566681438523,0.0,0.0,,0.0
2,ii,102668,0.382,5,5,1.0,0.9976939977103352,14.9964252465794,0.0,0.0,,0.0
2,lucene-svd-log,129078,0.808,5,5,1.0,0.9726620379559625,13.131213565291738,0.06745643332306864,0.047619047619047616,21,0.047619047619047616
2,ii-log,56222,0.424,5,5,1.0,0.9793440298552835,13.4964252465794,0.17423364817783937,0.15476190476190477,7,0.14285714285714285
2,ii,102750,0.256,5,5,1.0,0.9502398129096759,16.30803155822425,0.0,0.0,,0.0
1,lucene-log,18192,0.401,5,5,1.0,0.9745936878147816,13.430960369793672,0.0,0.0,,0.0
2,ii-svd-log,69519,0.581,5,5,1.0,1.0,12.850410409469312,0.0,0.0,,0.0
1,lucene-log,18204,0.157,5,5,1.0,0.9182272065105287,10.62707118843058,0.12311167378393215,0.14285714285714285,7,0.14285714285714285
1,lucene-svd-log,114601,0.743,5,5,1.0,0.9852242552115654,12.304522170108255,0.0,0.0,,0.0
1,lucene-log,19178,0.157,5,5,1.0,0.9502182058451438,14.315748688506009,0.06602999314051448,0.043478260869565216,23,0.043478260869565216
2,ii-log,56308,0.398,5,5,1.0,0.995505560463405,14.50028381172028,0.617887908988983,1.0,1,1.0
2,ii,103076,0.40800000000000003,5,5,1.0,0.967812889767767,13.065748688506009,0.0,0.0,,0.0
2,ii,103927,0.2,5,5,1.0,0.9641977996575662,13.465622090756977,0.0,0.0,,0.0
2,lucene-svd-log,130827,0.737,5,5,1.0,0.9477758777809797,9.988424304577366,0.1368524803839843,0.07738095238095238,14,0.07142857142857142
2,lucene-svd-log,130955,0.163,5,5,1.0,0.9629021914693489,14.777228402401827,0.26278543793469755,0.18977591036414565,4,0.25
2,ii,104393,0.197,5,5,1.0,0.9674562884886483,16.361636927867067,0.0,0.0,,0.0
1,lucene-svd-log,116220,0.558,5,5,1.0,0.9720079397184095,12.815748688506009,0.0,0.0,,0.0
2,ii-svd-log,70905,0.6990000000000001,5,5,1.0,1.0,11.254142376861159,0.0,0.0,,0.0
1,lucene-log,21280,0.544,5,5,1.0,1.0,9.754142376861159,0.08579214908104277,0.08333333333333333,12,0.08333333333333333
2,ii-log,57171,0.759,5,5,1.0,0.9926434642900739,14.031086967542706,0.3537300661688927,1.0,1,1.0
2,ii,104397,0.34500000000000003,5,5,1.0,0.9550415938810757,15.611636927867066,0.0,0.0,,0.0
2,ii,104500,0.229,5,5,1.0,1.0,12.50028381172028,0.0,0.0,,0.0
1,lucene-svd-log,117861,0.607,5,5,1.0,0.9903731027498777,13.469480655897856,0.0,0.0,,0.0
1,lucene-log,22363,0.592,5,5,1.0,0.9842938996630954,10.619354058148824,0.0,0.0,,0.0
2,ii-log,57916,0.379,5,5,1.0,0.9832819696643554,16.742566681438525,0.1639530874133855,0.125,8,0.125
1,lucene-svd-log,118482,0.186,5,5,1.0,1.0,15.031086967542706,0.24486652815144577,0.21666666666666667,3,0.3333333333333333
2,ii,104958,0.231,5,5,1.0,1.0,13.239057293322526,0.0,0.0,,0.0
2,lucene-svd-log,133811,0.849,5,5,1.0,0.9975296481987828,13.9964252465794,0.0,0.0,,0.0
1,lucene-svd-log,120907,0.157,5,5,1.0,0.983602713688175,14.9964252465794,0.0,0.0,,0.0
2,ii-svd-log,72766,0.972,5,5,1.0,0.8856701390455158,7.508000942002036,0.0,0.0,,0.0
2,ii,106236,0.233,5,5,1.0,0.9601344461230061,13.711763525616098,0.0,0.0,,0.0
2,lucene-svd-log,134279,0.373,5,5,1.0,0.9672798145143726,14.781086967542706,0.08860526925844887,0.16666666666666666,6,0.16666666666666666
1,lucene-log,22377,0.64,5,5,1.0,1.0,14.7464252465794,0.0,0.0,,0.0
2,ii,106537,0.302,5,5,1.0,0.9632364035388319,13.100410409469312,0.0,0.0,,0.0
2,ii-svd-log,73639,0.34700000000000003,5,5,1.0,1.0,16.31189012336513,0.30652487002950113,1.0,1,1.0
2,lucene-svd-log,134316,0.243,5,5,1.0,0.9791924958019401,15.027228402401827,0.24434576078698703,0.21428571428571427,3,0.3333333333333333
2,ii,107020,0.169,5,5,1.0,0.9585749721336438,15.127355000150859,0.0,0.0,,0.0
2,ii-log,57969,0.905,5,5,1.0,0.9238172040547029,13.196678442077467,0.10500565063885188,0.125,8,0.125
1,lucene-svd-log,121052,0.76,5,5,1.0,0.9422125576365673,13.050030616222216,0.0,0.0,,0.0
2,lucene-svd-log,134627,0.379,5,5,1.0,1.0,11.454395572359223,0.0,0.0,,0.0
2,ii,107087,0.431,5,5,1.0,1.0,14.815748688506009,0.0,0.0,,0.0
2,lucene-svd-log,136037,0.128,5,5,1.0,1.0,16.662016721114163,0.3228746524230339,0.2528138528138528,5,0.2
1,lucene-log,24112,0.774,5,5,1.0,0.9958119133545018,15.565748688506009,0.28170447367851453,0.325,4,0.25
2,ii-svd-log,74730,0.789,5,5,1.0,0.9977682359878776,15.4964252465794,0.3219349689077872,1.0,1,1.0
2,ii,107711,0.23600000000000002,5,5,1.0,0.9720913686245495,16.342693279187557,0.0,0.0,,0.0
1,lucene-log,24802,0.131,5,5,1.0,0.8558112833942554,9.01922746039979,0.0,0.0,,0.0
1,lucene-svd-log,121612,0.608,5,5,1.0,0.9565080044574634,14.377355000150859,0.1852729207658083,0.17045454545454547,4,0.25
2,ii,110148,0.294,5,5,1.0,0.9647825487916996,12.33469233718552,0.0,0.0,,0.0
2,lucene-svd-log,137118,0.589,5,5,1.0,0.9878964990002708,15.06189012336513,0.557507734602051,1.0,1,1.0
2,ii,111036,0.12,5,5,1.0,0.8627663909158394,13.058031558224252,0.0,0.0,,0.0
2,ii-log,58346,1.081,5,5,1.0,0.9452469144959837,15.546172051081339,0.14025186032912168,0.08545454545454545,11,0.09090909090909091
1,lucene-svd-log,121954,0.453,5,5,1.0,0.9852892439757595,13.154015779112127,0.25943351242538226,0.26666666666666666,5,0.2
2,ii,111494,0.186,5,5,1.0,0.9857810964277187,15.196678442077467,0.0,0.0,,0.0
2,ii-svd-log,75422,0.744,5,5,1.0,1.0,15.2464252465794,0.12686672481516073,0.16666666666666666,6,0.16666666666666666
2,ii,112334,0.179,5,5,1.0,0.9955650633498773,15.56189012336513,0.07172949921031617,0.045454545454545456,22,0.045454545454545456
1,lucene-svd-log,121987,0.229,5,5,1.0,1.0,13.781086967542706,0.0,0.0,,0.0
1,lucene-log,25411,0.885,5,5,1.0,0.912409587128911,11.984565739436487,0.13108976229180413,0.08928571428571427,12,0.08333333333333333
2,ii,112736,0.177,5,5,1.0,0.9576995425160065,14.016001884004073,0.0,0.0,,0.0
2,lucene-svd-log,137805,0.637,5,5,1.0,0.9330342335730494,11.85363598586503,0.0,0.0,,0.0
2,ii-log,60022,0.557,5,5,1.0,0.9570585192139699,11.315748688506009,0.062075844562295056,0.058823529411764705,17,0.058823529411764705
1,lucene-svd-log,122710,0.254,5,5,1.0,0.9157018349106255,11.281086967542706,0.11565537107607929,0.14285714285714285,7,0.14285714285714285
1,lucene-svd-log,122841,0.154,5,5,1.0,0.9090719663344479,11.881213565291738,0.0,0.0,,0.0
2,ii,113540,0.41500000000000004,5,5,1.0,1.0,15.385072130432615,0.0,0.0,,0.0
2,lucene-svd-log,138200,0.504,5,5,1.0,0.9842989681641497,12.553889181363095,0.0,0.0,,0.0
2,ii-svd-log,76008,0.794,5,5,1.0,0.9532760031177545,11.615495493007945,0.0,0.0,,0.0
2,ii,116420,0.22,5,5,1.0,0.9600408097563741,13.300663604967376,0.07084237470295737,0.041666666666666664,24,0.041666666666666664
2,ii-log,60349,0.5710000000000001,5,5,1.0,0.9829601046091085,13.9964252465794,0.2638036391717173,0.24285714285714285,5,0.2
1,lucene-log,26867,0.875,5,5,1.0,0.8482317656072869,11.568974264901726,0.256618358001916,1.0,1,1.0
2,ii,117007,0.246,5,5,1.0,0.9937662008032678,15.961763525616098,0.0,0.0,,0.0
1,lucene-svd-log,124425,0.614,5,5,1.0,0.9291831240279703,10.75028381172028,0.0,0.0,,0.0
2,ii-svd-log,76612,0.356,5,5,1.0,1.0,14.100410409469312,0.4663588548026399,0.33164983164983164,2,0.5
1,lucene-svd-log,124448,0.256,5,5,1.0,0.8464413457811851,10.219480655897856,0.07799215797681346,0.05263157894736842,19,0.05263157894736842
2,ii,118067,0.303,5,5,1.0,0.9136773733407152,11.484565739436487,0.11992164296299196,0.2,5,0.2
2,ii-log,60710,0.591,5,5,1.0,0.9855313577533006,12.569607253646886,0.39202949537956455,1.0,1,1.0
1,lucene-svd-log,126097,0.185,5,5,1.0,0.9653939561325003,13.196678442077467,0.0,0.0,,0.0
1,lucene-log,27242,0.47800000000000004,5,5,1.0,0.9975248951324164,13.969480655897856,0.714074431042836,1.0,1,1.0
2,ii,120308,0.17,5,5,1.0,0.9914941546882593,15.711763525616098,0.11239264876273718,0.14285714285714285,7,0.14285714285714285
1,lucene-svd-log,126249,0.183,5,5,1.0,1.0,16.81189012336513,0.07811421949283495,0.07142857142857142,14,0.07142857142857142
2,ii-log,61276,0.319,5,5,1.0,0.8264484374697884,8.738424304577366,0.0,0.0,,0.0
1,lucene-svd-log,126292,0.11900000000000001,5,5,1.0,0.9743290824498068,11.973339221038733,0.4068744167616091,1.0,1,1.0
2,ii,121303,0.308,5,5,1.0,0.9504446510128833,8.561606311644852,0.16733656700993435,0.2,5,0.2
2,ii,121403,0.111,5,5,1.0,0.9692583724225415,13.700537007218344,0.0,0.0,,0.0
1,lucene-log,27365,0.449,5,5,1.0,0.9840976520263337,11.419733851395918,0.0,0.0,,0.0
1,lucene-svd-log,127647,0.149,5,5,1.0,0.9595241281118696,13.4964252465794,0.0,0.0,,0.0
2,ii-svd-log,77512,1.012,5,5,1.0,0.9319261954187449,12.846551844328435,0.0,0.0,,0.0
2,ii,123707,0.251,5,5,1.0,1.0,13.135072130432615,0.0,0.0,,0.0
1,lucene-svd-log,127890,0.309,5,5,1.0,0.9966696637740978,10.373212623289701,0.11684150429760198,0.07692307692307693,13,0.07692307692307693
2,ii,124454,0.14300000000000002,5,5,1.0,1.0,15.465622090756977,0.0,0.0,,0.0
1,lucene-svd-log,129869,0.11900000000000001,5,5,1.0,0.9672225770943947,15.777228402401827,0.0,0.0,,0.0
1,lucene-log,28090,0.463,5,5,1.0,0.9659009181894492,10.454395572359223,0.06215490342150611,0.045454545454545456,22,0.045454545454545456
2,ii,124823,0.167,5,5,1.0,0.9312256913591609,14.06189012336513,0.08475200933919877,0.06666666666666667,15,0.06666666666666667
2,ii-log,61305,0.769,5,5,1.0,0.9819221368338734,15.461763525616098,0.39766863964906446,0.6111111111111112,1,1.0
1,lucene-log,29115,0.48,5,5,1.0,1.0,12.173592416536797,0.0,0.0,,0.0
2,ii,124998,0.392,5,5,1.0,0.9271109435494477,12.719480655897856,0.12148176075092063,0.125,8,0.125
1,lucene-svd-log,130517,0.618,5,5,1.0,0.8696342017068366,10.930960369793672,0.0,0.0,,0.0
1,lucene-log,29631,0.135,5,5,1.0,0.9941328540933563,11.092409467467276,0.12499824654989178,0.08333333333333333,12,0.08333333333333333
2,ii-log,63551,0.541,5,5,1.0,0.9959951874004277,16.281086967542706,0.3885339753986218,0.5769230769230769,1,1.0
2,ii,125288,0.194,5,5,1.0,0.9524747565524136,15.031086967542706,0.1584174781586213,0.25,4,0.25
2,ii-svd-log,79401,1.061,5,5,1.0,0.9695726855944607,13.846551844328435,0.0,0.0,,0.0
2,ii,127138,0.464,5,5,1.0,0.969436952814986,12.703762583614063,0.0,0.0,,0.0
2,ii,128079,0.1,5,5,1.0,0.9627414369363226,12.919733851395918,0.0,0.0,,0.0
1,lucene-log,31321,0.733,5,5,1.0,0.9642041318225618,14.912016721114163,0.0,0.0,,0.0
1,lucene-svd-log,130715,0.774,5,5,1.0,0.8761902737052625,12.300663604967376,0.05124634510826195,0.05555555555555555,18,0.05555555555555555
2,ii,128287,0.137,5,5,1.0,0.9884055937926558,15.73134016304077,0.0,0.0,,0.0
2,ii-log,64655,0.75,5,5,1.0,1.0,12.684818934934553,0.07071250299048353,0.045454545454545456,22,0.045454545454545456
2,ii-svd-log,82880,0.878,5,5,1.0,0.9823219825295937,10.254142376861159,0.0,0.0,,0.0
2,ii-log,64986,0.332,5,5,1.0,0.9835860718758763,17.05803155822425,0.13525954000309878,0.08333333333333333,12,0.08333333333333333
2,ii,129008,0.41600000000000004,5,5,1.0,0.98285508189165,12.565748688506009,0.0,0.0,,0.0
1,lucene-log,31921,0.524,5,5,1.0,0.9855662174905224,12.600410409469312,0.0,0.0,,0.0
2,ii-svd-log,83182,0.398,5,5,1.0,0.9706019467506695,14.865495493007945,0.08574492190326413,0.07142857142857142,14,0.07142857142857142
1,lucene-svd-log,131630,0.718,5,5,1.0,0.9759635113940808,12.965622090756977,0.42628659443427436,0.2934782608695652,2,0.5
1,lucene-log,32234,0.327,5,5,1.0,0.9914941546882593,15.711763525616098,0.5257265239498126,0.576923076923077,1,1.0
1,lucene-svd-log,131835,0.137,5,5,1.0,0.9729462024782403,15.627355000150859,0.43974774685091944,0.4761904761904761,1,1.0
2,ii-svd-log,83479,0.192,5,5,1.0,0.9917136547650887,15.669733851395918,0.0,0.0,,0.0
2,ii,129078,0.437,5,5,1.0,1.0,13.50028381172028,0.0,0.0,,0.0
2,ii-log,65155,0.666,5,5,1.0,0.9206540543884472,13.211763525616098,0.3135798818011932,1.0,1,1.0
2,ii,130827,0.417,5,5,1.0,0.9726230525374562,10.25028381172028,0.0,0.0,,0.0
2,ii-log,65536,0.272,5,5,1.0,0.9469460806793344,15.242566681438523,0.0,0.0,,0.0
2,ii-svd-log,83553,0.46,5,5,1.0,0.9579081638807359,14.877355000150859,0.053050452843713264,0.05263157894736842,19,0.05263157894736842
2,ii,130955,0.14300000000000002,5,5,1.0,0.9651607914020831,14.81189012336513,0.0,0.0,,0.0
1,lucene-svd-log,131910,0.765,5,5,1.0,0.9953240321649106,13.934818934934553,0.3571356171947222,0.5,2,0.5
1,lucene-log,32780,0.792,5,5,1.0,1.0,12.969480655897856,0.0,0.0,,0.0
2,ii-svd-log,83697,0.387,5,5,1.0,0.9815292939748955,13.284945532683583,0.39845182905875853,0.3873015873015873,3,0.3333333333333333
2,ii-log,68037,0.442,5,5,1.0,0.9975296481987828,13.9964252465794,0.0,0.0,,0.0
2,ii,133811,0.364,5,5,1.0,0.9975296481987828,13.9964252465794,0.0,0.0,,0.0
1,lucene-log,32785,0.183,5,5,1.0,0.9883548720865531,15.662016721114163,0.17506817592097207,0.15555555555555556,9,0.1111111111111111
2,ii-svd-log,86309,0.169,5,5,1.0,0.9932260328371724,14.680960369793672,0.16913505789456934,0.25,4,0.25
1,lucene-svd-log,132470,0.267,5,5,1.0,0.9978378433706034,15.9964252465794,0.0,0.0,,0.0
1,lucene-svd-log,132578,0.128,5,5,1.0,1.0,15.031086967542706,0.0,0.0,,0.0
1,lucene-log,33003,0.23500000000000001,5,5,1.0,0.8986503498048612,14.361636927867066,0.0,0.0,,0.0
2,ii,134279,0.28700000000000003,5,5,1.0,0.9715638603368182,14.846551844328435,0.0,0.0,,0.0
1,lucene-log,33173,0.168,5,5,1.0,1.0,14.385072130432615,0.1347260892234389,0.2,5,0.2
2,ii,134316,0.189,5,5,1.0,0.9912170290707909,15.211763525616098,0.07924071200217903,0.07692307692307693,13,0.07692307692307693
2,ii-svd-log,86783,0.487,5,5,1.0,1.0,14.7464252465794,0.0,0.0,,0.0
2,ii,134627,0.255,5,5,1.0,1.0,11.454395572359223,0.0,0.0,,0.0
2,ii,136037,0.11800000000000001,5,5,1.0,1.0,16.662016721114163,0.0,0.0,,0.0
2,ii-svd-log,86784,0.317,5,5,1.0,0.9388588965496028,13.877355000150859,0.0,0.0,,0.0
1,lucene-svd-log,134181,0.8220000000000001,5,5,1.0,1.0,13.25028381172028,0.3018803262509651,1.0,1,1.0
2,ii-log,68558,1.137,5,5,1.0,0.9939321470487235,10.723339221038733,0.2780660370508482,0.5,2,0.5
2,ii,137118,0.388,5,5,1.0,0.9878964990002708,15.06189012336513,0.1655285729913664,0.3333333333333333,3,0.3333333333333333
2,ii-svd-log,87075,0.367,5,5,1.0,0.9869448757309862,13.950537007218344,0.0,0.0,,0.0
1,lucene-log,34494,0.836,5,5,1.0,0.977910303501218,13.965622090756977,0.0,0.0,,0.0
2,ii-log,68905,0.277,5,5,1.0,0.9331229540605027,13.796172051081339,0.33818183428183796,1.0,1,1.0
1,lucene-log,34739,0.266,5,5,1.0,0.9592209830365575,15.377355000150859,0.3118940100645225,0.5,2,0.5
1,lucene-svd-log,134521,0.5710000000000001,5,5,1.0,0.9820106154934457,10.073465818787767,0.08877762830562538,0.047619047619047616,21,0.047619047619047616
2,ii,137805,0.392,5,5,1.0,0.8458824495326837,10.7464252465794,0.0,0.0,,0.0
1,lucene-log,34760,0.132,5,5,1.0,0.9846080372543511,11.804522170108255,0.16681878742158718,0.25,4,0.25
2,ii-svd-log,89527,0.55,5,5,1.0,0.9263482227860013,13.06189012336513,0.06858892684689973,0.16666666666666666,6,0.16666666666666666
2,ii-log,69519,0.54,5,5,1.0,1.0,12.850410409469312,0.0,0.0,,0.0
2,ii,138200,0.35000000000000003,5,5,1.0,0.9842989681641497,12.553889181363095,0.0,0.0,,0.0
1,lucene-svd-log,134525,0.5,5,5,1.0,0.9840587403737269,13.531086967542706,0.0946010814207154,0.09090909090909091,11,0.09090909090909091
2,ii-svd-log,89721,0.418,5,5,1.0,0.9687641332604926,13.596551844328435,0.32062824821946906,1.0,1,1.0
1,lucene-log,35246,0.5650000000000001,5,5,1.0,0.9835012864948669,11.00028381172028,0.0,0.0,,0.0
1,lucene-svd-log,134557,0.319,5,5,1.0,1.0,12.75028381172028,0.10457283563427118,0.125,8,0.125
1,lucene-log,35553,0.272,5,5,1.0,0.9715638603368182,14.846551844328435,0.0,0.0,,0.0
2,ii-log,70905,0.622,5,5,1.0,1.0,11.254142376861159,0.0,0.0,,0.0
1,ii-svd-log,320,0.28,5,5,1.0,1.0,12.35426897461019,0.25818795575766856,0.20833333333333331,3,0.3333333333333333
2,ii-svd-log,93266,0.448,5,5,1.0,1.0,12.534945532683583,0.07383461302052387,0.05,20,0.05
1,lucene-svd-log,137446,0.248,5,5,1.0,0.9392927142450949,13.446678442077467,0.0,0.0,,0.0
1,lucene-log,39061,0.201,5,5,1.0,1.0,14.135072130432615,0.06855446132311152,0.04,25,0.04
1,lucene-log,40652,0.396,5,5,1.0,0.9979382615096246,16.77722840240183,0.1487042790343666,0.25,4,0.25
2,ii-svd-log,93619,0.484,5,5,1.0,0.988711067326514,16.162016721114163,0.07678948241708851,0.08333333333333333,12,0.08333333333333333
1,lucene-svd-log,138072,0.709,5,5,1.0,0.969720060997544,9.496141434859123,0.0,0.0,,0.0
1,ii-svd-log,370,0.752,5,5,1.0,1.0,13.669733851395918,0.0,0.0,,0.0
2,ii-log,72766,0.899,5,5,1.0,0.8856701390455158,7.508000942002036,0.11543934601458994,0.058823529411764705,17,0.058823529411764705
1,lucene-svd-log,138176,0.109,5,5,1.0,0.9935531493733645,15.430960369793672,0.07448873785952644,0.05,20,0.05
1,lucene-log,40768,0.52,5,5,1.0,0.9624749540448176,12.338550902326398,0.0,0.0,,0.0
2,ii-svd-log,94883,0.486,5,5,1.0,0.9921471083132289,12.65015721397125,0.06462061621137109,0.05263157894736842,19,0.05263157894736842
2,ii-log,73639,0.324,5,5,1.0,1.0,16.31189012336513,0.30652487002950113,1.0,1,1.0
1,lucene-log,42053,0.16,5,5,1.0,1.0,12.739057293322526,0.13523027588521552,0.2,5,0.2
